congress,name,party,state,fiedler,y,connected
93,"Church, Frank Forrester",Democrat,ID,-0.9879067795892615,-0.7763663670587282,TRUE
93,"Cotton, Norris H.",Republican,NH,0.889497567372888,-0.7031794315233955,TRUE
93,"Curtis, Carl Thomas",Republican,NE,0.9777651331058159,-0.7412588286392774,TRUE
93,"Eastland, James Oliver",Democrat,MS,0.8436573833406458,-0.8806682579326456,TRUE
93,"Ervin, Samuel James, Jr.",Democrat,NC,0.4023652498240702,-0.9923094709412864,TRUE
93,"Fong, Hiram Leong",Republican,HI,0.5464793438891551,0.5126631238273915,TRUE
93,"Fulbright, James William",Democrat,AR,-0.726270771473255,-0.7453636225192899,TRUE
93,"Griffin, Robert Paul",Republican,MI,0.8999763730644073,-0.13013098339609164,TRUE
93,"Hart, Philip Aloysius",Democrat,MI,-0.9898868053045486,-0.5786356152794934,TRUE
93,"Hruska, Roman Lee",Republican,NE,0.9724257113181622,-0.7067175743792324,TRUE
93,"Humphrey, Hubert Horatio, Jr.",Democrat,MN,-0.9758942944748374,-0.47377495221794286,TRUE
93,"Jackson, Henry Martin (Scoop)",Democrat,WA,-0.908536113048781,-0.22715629349849642,TRUE
93,"Javits, Jacob Koppel",Republican,NY,-0.94232947999875,-0.1942960120502637,TRUE
93,"Long, Russell Billiu",Democrat,LA,-0.2933075583606921,-0.834208911104187,TRUE
93,"Magnuson, Warren Grant",Democrat,WA,-0.9677520440473256,-0.5595941443213519,TRUE
93,"Mansfield, Michael Joseph (Mike)",Democrat,MT,-0.9921610609969205,-0.7158389003960943,TRUE
93,"Mcclellan, John Little",Democrat,AR,0.6791299361809435,-0.9671614985821915,TRUE
93,"Mcgee, Gale William",Democrat,WY,-0.8608741658804326,-0.2119447260118985,TRUE
93,"Metcalf, Lee Warren",Democrat,MT,-0.9816733109071855,-0.734390648602322,TRUE
93,"Montoya, Joseph Manuel",Democrat,NM,-0.9388907356989142,-0.6269673412940928,TRUE
93,"Moss, Frank Edward (Ted)",Democrat,UT,-0.9859312932069161,-0.4522262295672187,TRUE
93,"Muskie, Edmund Sixtus",Democrat,ME,-0.9925785104482723,-0.578290127740624,TRUE
93,"Pastore, John Orlando",Democrat,RI,-0.9753360102353494,-0.5369308726616806,TRUE
93,"Proxmire, William",Democrat,WI,-0.9680591145783112,-0.7738544021462133,TRUE
93,"Randolph, Jennings",Democrat,WV,-0.8920775385427132,-0.5119698346938208,TRUE
93,"Scott, Hugh Doggett, Jr.",Republican,PA,-0.11889521726541696,0.9788502729834678,TRUE
93,"Sparkman, John Jackson",Democrat,AL,0.21078854752925325,-0.29674929210120893,TRUE
93,"Stennis, John Cornelius",Democrat,MS,0.39975993015816313,-1,TRUE
93,"Symington, William Stuart (Stuart)",Democrat,MO,-0.9505607146197397,-0.7360769615805258,TRUE
93,"Talmadge, Herman Eugene",Democrat,GA,0.344255459387778,-0.9839262145549802,TRUE
93,"Thurmond, James Strom",Republican,SC,0.9988755327329584,-0.6853100366712954,TRUE
93,"Williams, Harrison Arlington, Jr.",Democrat,NJ,-0.9928603592932188,-0.5131863677693737,TRUE
93,"Young, Milton Ruben",Republican,ND,0.693384234001529,-0.13794846922914095,TRUE
93,"Dole, Robert Joseph",Republican,KS,0.8877345148008176,-0.12771334207697782,TRUE
93,"Dominick, Peter Hoyt",Republican,CO,0.9694784042098379,-0.37345160886426476,TRUE
93,"Schweiker, Richard Schultz",Republican,PA,-0.9894699209732573,-0.537849157099759,TRUE
93,"Stafford, Robert Theodore",Republican,VT,-0.7208209069894667,0.27268989656651277,TRUE
93,"Brock, William Emerson, Iii",Republican,TN,0.9383263497759733,-0.5010661343380359,TRUE
93,"Gurney, Edward John",Republican,FL,0.9716669697613434,-0.5207669113410186,TRUE
93,"Taft, Robert, Jr.",Republican,OH,-0.05795942430659995,0.8981784447259367,TRUE
93,"Hathaway, William Dodd",Democrat,ME,-0.9925785104482723,-0.5782901277406242,TRUE
93,"Byrd, Harry Flood, Jr.",Independent,VA,0.8641889038774713,-0.9937524092919874,TRUE
93,"Fannin, Paul Jones",Republican,AZ,0.9450322907468627,-0.7214944360683115,TRUE
93,"Kennedy, Edward Moore (Ted)",Democrat,MA,-0.9860964018628067,-0.6180372751165737,TRUE
93,"Mcintyre, Thomas James",Democrat,NH,-0.9820660178297095,-0.5980845973015789,TRUE
93,"Mondale, Walter Frederick",Democrat,MN,-1,-0.534693763037315,TRUE
93,"Nelson, Gaylord Anton",Democrat,WI,-0.9927399553052771,-0.7177473805426307,TRUE
93,"Pearson, James Blackwood",Republican,KS,-0.6893949447888643,0.30877742958225163,TRUE
93,"Pell, Claiborne De Borda",Democrat,RI,-0.9894699209732573,-0.5378491570997589,TRUE
93,"Tower, John Goodwin",Republican,TX,0.9447382632821528,-0.3986235882742001,TRUE
93,"Mcclure, James Albertus",Republican,ID,0.9884165195319898,-0.8768358059760233,TRUE
93,"Roth, William Victor, Jr.",Republican,DE,0.7457392352248025,-0.23807719650271275,TRUE
93,"Scott, William Lloyd",Republican,VA,0.8417111571206062,-0.9032033410155629,TRUE
93,"Baker, Howard Henry, Jr.",Republican,TN,0.7638734413282497,0.10845560750737082,TRUE
93,"Brooke, Edward William, Iii",Republican,MA,-0.9331824824540829,-0.15043280686718463,TRUE
93,"Hansen, Clifford Peter",Republican,WY,1,-0.7992802011372026,TRUE
93,"Hatfield, Mark Odom",Republican,OR,-0.9469077140356312,-0.2787072501130865,TRUE
93,"Percy, Charles Harting",Republican,IL,-0.7477195663373166,0.3697239910100143,TRUE
93,"Weicker, Lowell Palmer, Jr.",Republican,CT,-0.7596770432329863,0.23599790931560394,TRUE
93,"Allen, James Browning",Democrat,AL,0.8473829675595674,-0.8928703944511794,TRUE
93,"Bellmon, Henry Louis",Republican,OK,0.7073864273892374,-0.3929820875253911,TRUE
93,"Cook, Marlow Webster",Republican,KY,-0.04148144206260984,0.7234718803003117,TRUE
93,"Cranston, Alan",Democrat,CA,-0.9894699209732573,-0.537849157099759,TRUE
93,"Eagleton, Thomas Francis",Democrat,MO,-0.9864709743451311,-0.6603819711198947,TRUE
93,"Gravel, Maurice Robert (Mike)",Democrat,AK,-0.9614872681745419,-0.6895474774996672,TRUE
93,"Hughes, Harold Everett",Democrat,IA,-0.9862714633900594,-0.7482298177310198,TRUE
93,"Packwood, Robert William",Republican,OR,-0.5812980403170915,0.5577506267517298,TRUE
93,"Abourezk, James George",Democrat,SD,-0.9751206603979773,-0.7414682816059122,TRUE
93,"Chiles, Lawton Mainor, Jr.",Democrat,FL,-0.9218472518732261,-0.7708856469573331,TRUE
93,"Stevenson, Adlai Ewing Iii",Democrat,IL,-0.996253423792285,-0.5726889959733066,TRUE
93,"Bartlett, Dewey Follett",Republican,OK,0.9989925455757154,-0.7001761382802191,TRUE
93,"Biden, Joseph Robinette, Jr.",Democrat,DE,-0.98598684771378,-0.6369234531866488,TRUE
93,"Clark, Richard Clarence (Dick)",Democrat,IA,-0.9997355667369042,-0.5994226364585459,TRUE
93,"Domenici, Pete Vichi",Republican,NM,0.720069634221369,0.2382745888333948,TRUE
93,"Haskell, Floyd Kirk",Democrat,CO,-0.989283402677125,-0.6187210376914717,TRUE
93,"Helms, Jesse",Republican,NC,0.9402921069872017,-0.8321323889316521,TRUE
93,"Johnston, John Bennett, Jr.",Democrat,LA,-0.30907911869435056,-0.4031222101665197,TRUE
93,"Nunn, Samuel Augustus",Democrat,GA,0.38132901271679476,-0.7808070378006566,TRUE
93,"Goldwater, Barry Morris",Republican,AZ,0.847129772849716,-0.8487863165802214,TRUE
93,"Inouye, Daniel Ken",Democrat,HI,-0.931289178448876,-0.490513707833668,TRUE
93,"Mcgovern, George Stanley",Democrat,SD,-0.9897671258695365,-0.7048715473086962,TRUE
93,"Ribicoff, Abraham Alexander",Democrat,CT,-0.9919436891380294,-0.6135573854547841,TRUE
93,"Tunney, John Varick",Democrat,CA,-0.9925785104482722,-0.578290127740624,TRUE
93,"Bayh, Birch Evans",Democrat,IN,-0.9828299641678414,-0.6178967305038691,TRUE
93,"Hollings, Ernest Frederick",Democrat,SC,-0.46169072504302466,-0.9370081241772976,TRUE
93,"Beall, John Glenn, Jr.",Republican,MD,0.16492074702661497,0.8171634901838234,TRUE
93,"Stevens, Theodore Fulton (Ted)",Republican,AK,-0.31902109461012573,0.6322894502828795,TRUE
93,"Buckley, James Lane",Conservative,NY,0.8635116591940251,-0.6951505811313438,TRUE
93,"Huddleston, Walter Darlington",Democrat,KY,-0.9333612338648384,-0.7982754159495002,TRUE
93,"Hartke, Rupert Vance",Democrat,IN,-0.9942578393735849,-0.7086217873817152,TRUE
93,"Mathias, Charles Mccurdy, Jr.",Republican,MD,-0.967349940611655,-0.4149635134338151,TRUE
94,"Bentsen, Lloyd Millard, Jr.",Democrat,TX,-0.48886554880109445,-0.7367821754069122,TRUE
94,"Burdick, Quentin Northrup",Democrat,ND,-0.9341160576244368,0.22168583219497373,TRUE
94,"Byrd, Robert Carlyle",Democrat,WV,-0.8499911626045806,-0.06470920049659656,TRUE
94,"Cannon, Howard Walter",Democrat,NV,-0.7408694792103055,-0.350148932424465,TRUE
94,"Case, Clifford Philip",Republican,NJ,-0.9703081251272009,0.6654786986692907,TRUE
94,"Church, Frank Forrester",Democrat,ID,-0.9870296141924748,0.6224499901983944,TRUE
94,"Curtis, Carl Thomas",Republican,NE,0.9818759623809856,0.8441945263908703,TRUE
94,"Eastland, James Oliver",Democrat,MS,0.8476754130947293,0.19431076009988324,TRUE
94,"Fong, Hiram Leong",Republican,HI,0.3112733935667249,-0.1536471392983244,TRUE
94,"Goldwater, Barry Morris",Republican,AZ,0.8809762556853329,1,TRUE
94,"Griffin, Robert Paul",Republican,MI,0.6896830368276377,0.5615973624746502,TRUE
94,"Hart, Philip Aloysius",Democrat,MI,-0.9791047495422248,0.7008684148356252,TRUE
94,"Hruska, Roman Lee",Republican,NE,0.9784901434100439,0.740739882971535,TRUE
94,"Humphrey, Hubert Horatio, Jr.",Democrat,MN,-0.9802102733637668,0.44678238465291753,TRUE
94,"Jackson, Henry Martin (Scoop)",Democrat,WA,-0.9637795521460334,0.33176745878536007,TRUE
94,"Javits, Jacob Koppel",Republican,NY,-0.9582312795955004,0.6121937516399709,TRUE
94,"Long, Russell Billiu",Democrat,LA,-0.09998883598807773,-1,TRUE
94,"Magnuson, Warren Grant",Democrat,WA,-0.9242032829894009,0.09520946753780812,TRUE
94,"Mansfield, Michael Joseph (Mike)",Democrat,MT,-0.9888227445914652,0.5951382465553627,TRUE
94,"Mcclellan, John Little",Democrat,AR,0.8405298449763394,0.14014286214636074,TRUE
94,"Mcgee, Gale William",Democrat,WY,-0.832769039243152,0.05819551487991803,TRUE
94,"Mcgovern, George Stanley",Democrat,SD,-0.99363753568197,0.6774294273453139,TRUE
94,"Metcalf, Lee Warren",Democrat,MT,-0.9832502316334913,0.7321319779667752,TRUE
94,"Montoya, Joseph Manuel",Democrat,NM,-0.8067379278806409,0.03177822761243454,TRUE
94,"Moss, Frank Edward (Ted)",Democrat,UT,-0.9749291942719072,0.39128964808220634,TRUE
94,"Muskie, Edmund Sixtus",Democrat,ME,-0.9982089272236451,0.5983720897847078,TRUE
94,"Pastore, John Orlando",Democrat,RI,-0.9637795521460333,0.3317674587853603,TRUE
94,"Proxmire, William",Democrat,WI,-0.975135348911906,0.7586684932224546,TRUE
94,"Randolph, Jennings",Democrat,WV,-0.885444676675065,-0.021345877974306426,TRUE
94,"Ribicoff, Abraham Alexander",Democrat,CT,-0.994342838571606,0.6348289452946849,TRUE
94,"Scott, Hugh Doggett, Jr.",Republican,PA,-0.6816851171652368,0.29011955588026805,TRUE
94,"Sparkman, John Jackson",Democrat,AL,0.03027156240383655,-0.9390185333306734,TRUE
94,"Stennis, John Cornelius",Democrat,MS,0.867690182163984,0.09520154999061714,TRUE
94,"Symington, William Stuart (Stuart)",Democrat,MO,-0.9721179081663954,0.46152114685328693,TRUE
94,"Talmadge, Herman Eugene",Democrat,GA,0.589897547585382,-0.27840278836986176,TRUE
94,"Thurmond, James Strom",Republican,SC,0.996855605460617,0.6587095236765803,TRUE
94,"Williams, Harrison Arlington, Jr.",Democrat,NJ,-0.9850626346767517,0.5616169322662212,TRUE
94,"Young, Milton Ruben",Republican,ND,0.938929263127646,0.2017005138584047,TRUE
94,"Dole, Robert Joseph",Republican,KS,0.8732105880582406,-0.02505764837508051,TRUE
94,"Mathias, Charles Mccurdy, Jr.",Republican,MD,-0.9513623142078828,0.6531272933820347,TRUE
94,"Schweiker, Richard Schultz",Republican,PA,-0.976043992871215,0.6059039194589457,TRUE
94,"Brock, William Emerson, Iii",Republican,TN,0.8891556620124215,0.7232699166828023,TRUE
94,"Taft, Robert, Jr.",Republican,OH,0.04815582477143865,0.11185276301041314,TRUE
94,"Culver, John Chester",Democrat,IA,-0.9951352999423542,0.713198492705289,TRUE
94,"Hathaway, William Dodd",Democrat,ME,-1,0.6531864203445155,TRUE
94,"Tunney, John Varick",Democrat,CA,-0.9753661604113404,0.7265539008282158,TRUE
94,"Bayh, Birch Evans",Democrat,IN,-0.9907851046660221,0.6907370559411607,TRUE
94,"Byrd, Harry Flood, Jr.",Independent,VA,0.932790894534552,0.3789051179067022,TRUE
94,"Fannin, Paul Jones",Republican,AZ,0.9818759623809865,0.8441945263908697,TRUE
94,"Kennedy, Edward Moore (Ted)",Democrat,MA,-0.9954197756768608,0.7150403415232329,TRUE
94,"Mcintyre, Thomas James",Democrat,NH,-0.9918358338078825,0.5767015293683393,TRUE
94,"Mondale, Walter Frederick",Democrat,MN,-0.989402600285545,0.6318723108056261,TRUE
94,"Nelson, Gaylord Anton",Democrat,WI,-0.9919939804504715,0.7181212906294272,TRUE
94,"Pearson, James Blackwood",Republican,KS,-0.3602331110814382,-0.018219786565241147,TRUE
94,"Pell, Claiborne De Borda",Democrat,RI,-0.9802102733637666,0.4467823846529173,TRUE
94,"Tower, John Goodwin",Republican,TX,0.9784901434100439,0.740739882971535,TRUE
94,"Roth, William Victor, Jr.",Republican,DE,0.3684579253980784,0.2272911407621121,TRUE
94,"Scott, William Lloyd",Republican,VA,0.9410763365356454,0.8490304364751962,TRUE
94,"Baker, Howard Henry, Jr.",Republican,TN,0.7352067780657281,0.2994421976908104,TRUE
94,"Brooke, Edward William, Iii",Republican,MA,-0.967143136150465,0.6874776138060403,TRUE
94,"Hansen, Clifford Peter",Republican,WY,0.996855605460617,0.6587095236765803,TRUE
94,"Hatfield, Mark Odom",Republican,OR,-0.8554201929772288,0.5452480293204622,TRUE
94,"Hollings, Ernest Frederick",Democrat,SC,-0.8420777289548564,-0.011309868636303233,TRUE
94,"Percy, Charles Harting",Republican,IL,-0.7707145101588811,0.39223443799429103,TRUE
94,"Beall, John Glenn, Jr.",Republican,MD,-0.2660848771506822,-0.06503314900051937,TRUE
94,"Weicker, Lowell Palmer, Jr.",Republican,CT,-0.8027904444698076,0.47297283334335494,TRUE
94,"Allen, James Browning",Democrat,AL,0.8990257383635882,0.5560423202283893,TRUE
94,"Bellmon, Henry Louis",Republican,OK,0.9424732574282249,0.7362761060311456,TRUE
94,"Cranston, Alan",Democrat,CA,-1,0.6531864203445155,TRUE
94,"Eagleton, Thomas Francis",Democrat,MO,-0.9863159694321914,0.46710961879222324,TRUE
94,"Gravel, Maurice Robert (Mike)",Democrat,AK,-0.9318095030917274,0.3890277974451255,TRUE
94,"Packwood, Robert William",Republican,OR,-0.41195677162725697,0.14910921690662593,TRUE
94,"Stevens, Theodore Fulton (Ted)",Republican,AK,-0.003935031512348863,-0.1502574756106012,TRUE
94,"Abourezk, James George",Democrat,SD,-0.9877060069030856,0.7382345607176111,TRUE
94,"Buckley, James Lane",Conservative,NY,0.8496962800905714,0.9237993094407979,TRUE
94,"Chiles, Lawton Mainor, Jr.",Democrat,FL,-0.5707428554181394,-0.6069292064530185,TRUE
94,"Stevenson, Adlai Ewing Iii",Democrat,IL,-0.9982089272236453,0.5983720897847078,TRUE
94,"Laxalt, Paul Dominque",Republican,NV,0.9864318843681346,0.79033503520064885,TRUE
94,"Bartlett, Dewey Follett",Republican,OK,1,0.7685054723763141,TRUE
94,"Biden, Joseph Robinette, Jr.",Democrat,DE,-0.9862901300392753,0.7341594537614071,TRUE
94,"Clark, Richard Clarence (Dick)",Democrat,IA,-0.9921062588837708,0.7109614803136508,TRUE
94,"Domenici, Pete Vichi",Republican,NM,0.8183992539480962,-0.08372111010036887,TRUE
94,"Haskell, Floyd Kirk",Democrat,CO,-0.9890478887074698,0.6376026661295835,TRUE
94,"Helms, Jesse",Republican,NC,0.9410763365356456,0.8490304364751962,TRUE
94,"Johnston, John Bennett, Jr.",Democrat,LA,-0.1517642563203916,-0.9449322169049129,TRUE
94,"Nunn, Samuel Augustus",Democrat,GA,0.07549796618962779,-0.7961504237248045,TRUE
94,"Bumpers, Dale",Democrat,AR,-0.9493877852449166,0.35074400295594854,TRUE
94,"Ford, Wendell Hampton",Democrat,KY,-0.9034037852664304,0.0181595369047991,TRUE
94,"Garn, Edwin Jacob (Jake)",Republican,UT,0.970921409516329,0.8357800373735176,TRUE
94,"Glenn, John Herschel, Jr.",Democrat,OH,-0.9670717939760485,0.38885310008847096,TRUE
94,"Hart, Gary Warren",Democrat,CO,-0.9922966293407736,0.6340842407295533,TRUE
94,"Leahy, Patrick Joseph",Democrat,VT,-0.9982089272236451,0.5983720897847078,TRUE
94,"Morgan, Robert Burren",Democrat,NC,-0.309008004343289,-0.909533821189527,TRUE
94,"Stone, Richard Bernard",Democrat,FL,-0.28917835030235495,-0.7534839132821722,TRUE
94,"Hartke, Rupert Vance",Democrat,IN,-0.9791047495422247,0.7008684148356255,TRUE
94,"Inouye, Daniel Ken",Democrat,HI,-0.9438460469223311,0.41006153428894465,TRUE
94,"Stafford, Robert Theodore",Republican,VT,-0.908445874503186,0.4508675693656199,TRUE
94,"Mcclure, James Albertus",Republican,ID,0.9657467854972384,0.9123209063090436,TRUE
94,"Huddleston, Walter Darlington",Democrat,KY,-0.898318034474279,0.00734022159230574,TRUE
94,"Durkin, John Anthony",Democrat,NH,-0.9365468272898675,0.6956577307878302,TRUE
95,"Bentsen, Lloyd Millard, Jr.",Democrat,TX,-0.0785685361143027,-0.8596047730185528,TRUE
95,"Burdick, Quentin Northrup",Democrat,ND,-0.45801391814953774,-0.4694850296894958,TRUE
95,"Byrd, Robert Carlyle",Democrat,WV,-0.8058828790826049,-0.19495228657822605,TRUE
95,"Cannon, Howard Walter",Democrat,NV,-0.11704758991319753,-0.7928213701145193,TRUE
95,"Case, Clifford Philip",Republican,NJ,-0.9855195906900394,0.7500437204088133,TRUE
95,"Church, Frank Forrester",Democrat,ID,-0.9399636405375739,0.33925645305470864,TRUE
95,"Goldwater, Barry Morris",Republican,AZ,0.9612962496457327,0.9999999999999993,TRUE
95,"Griffin, Robert Paul",Republican,MI,0.9197015682525567,0.6630281886736005,TRUE
95,"Inouye, Daniel Ken",Democrat,HI,-0.9462989890610647,0.4769073154462977,TRUE
95,"Jackson, Henry Martin (Scoop)",Democrat,WA,-0.908556671634218,0.1273593232051553,TRUE
95,"Javits, Jacob Koppel",Republican,NY,-0.9703383300195259,0.6600068121932496,TRUE
95,"Long, Russell Billiu",Democrat,LA,-0.1531999454873555,-0.8331983231791447,TRUE
95,"Mcgovern, George Stanley",Democrat,SD,-0.985223689312044,0.8975647177834967,TRUE
95,"Muskie, Edmund Sixtus",Democrat,ME,-0.9746938739237756,0.6120962287784355,TRUE
95,"Proxmire, William",Democrat,WI,-0.8631892943964978,0.9548957042118882,TRUE
95,"Randolph, Jennings",Democrat,WV,-0.17210727343877064,-0.8689130820814411,TRUE
95,"Ribicoff, Abraham Alexander",Democrat,CT,-0.9912328093292053,0.7409785085517309,TRUE
95,"Sparkman, John Jackson",Democrat,AL,-0.6408579291215661,-0.38135039260731374,TRUE
95,"Thurmond, James Strom",Republican,SC,0.9279422422887129,0.23378581416272293,TRUE
95,"Williams, Harrison Arlington, Jr.",Democrat,NJ,-0.951980713176816,0.45114879668049723,TRUE
95,"Young, Milton Ruben",Republican,ND,0.9230280044804156,0.2630084939601425,TRUE
95,"Dole, Robert Joseph",Republican,KS,0.8610494285199921,0.056002914092628364,TRUE
95,"Mathias, Charles Mccurdy, Jr.",Republican,MD,-0.9388349916412201,0.5183208135346293,TRUE
95,"Schweiker, Richard Schultz",Republican,PA,0.7286403892086104,-0.009952504312208843,TRUE
95,"Stafford, Robert Theodore",Republican,VT,-0.8519553558236981,0.044609308108224166,TRUE
95,"Matsunaga, Spark Masayuki",Democrat,HI,-0.8940017211117741,0.09161327381207607,TRUE
95,"Culver, John Chester",Democrat,IA,-1,0.7971643679537921,TRUE
95,"Byrd, Harry Flood, Jr.",Independent,VA,0.9667361294743957,0.5398706022561057,TRUE
95,"Kennedy, Edward Moore (Ted)",Democrat,MA,-0.9871695094391242,0.9086218670309842,TRUE
95,"Mcintyre, Thomas James",Democrat,NH,-0.9776603531534795,0.7340997839403978,TRUE
95,"Nelson, Gaylord Anton",Democrat,WI,-0.9945548216739472,0.772363387053747,TRUE
95,"Pearson, James Blackwood",Republican,KS,-0.4135194877343452,-0.5951584894130464,TRUE
95,"Pell, Claiborne De Borda",Democrat,RI,-0.9519735574232441,0.429826678269114,TRUE
95,"Mcclure, James Albertus",Republican,ID,0.9846847185062866,0.888859840115823,TRUE
95,"Riegle, Donald Wayne, Jr.",Democrat,MI,-0.9988748389897129,0.888513317727341,TRUE
95,"Scott, William Lloyd",Republican,VA,0.9612962496457331,1,TRUE
95,"Baker, Howard Henry, Jr.",Republican,TN,0.5415211217321252,-0.07903816034811606,TRUE
95,"Hansen, Clifford Peter",Republican,WY,0.997669701966263,0.7034986235840934,TRUE
95,"Hatfield, Mark Odom",Republican,OR,-0.4939900227444509,-0.5010270896394677,TRUE
95,"Percy, Charles Harting",Republican,IL,-0.7745969696953635,-0.009549682445071261,TRUE
95,"Melcher, John",Democrat,MT,-0.45845407198757226,-0.6275724249445095,TRUE
95,"Allen, James Browning",Democrat,AL,0.9278454304670893,0.6868537024869934,TRUE
95,"Bellmon, Henry Louis",Republican,OK,0.8107383864062732,0.46360127555313535,TRUE
95,"Cranston, Alan",Democrat,CA,-0.9390306542204434,0.2871010903382152,TRUE
95,"Eagleton, Thomas Francis",Democrat,MO,-0.89253935760997,0.08051642536638304,TRUE
